,text_review,tag,bin_tag,num_upper,text_pos,num_tokens
2514,i am constantly having to deactivate and reload my bank account i have to check my account to be sure the updates are correct it is double work,1.0,0.0,0,FW VBP RB VBG TO VB CC VB PRP$ NN NN FW VBP TO VB PRP$ NN TO VB JJ DT NNS VBP JJ PRP VBZ JJ NN,28
2515,looks awesome although the sole seems to get worn out really quickly and its hard to keep the shoes clean,2.0,1.0,0,VBZ JJ IN DT JJ VBZ TO VB VBN RP RB RB CC PRP$ JJ TO VB DT NNS JJ,20
2516,played it and played it very addicting and would recommend to anyone who likes a plot and driving through the bad lands,2.0,1.0,0,VBD PRP CC VBD PRP RB JJ CC MD VB TO NN WP VBZ DT NN CC VBG IN DT JJ NNS,22
2517,these flipflops are so pretty and loaded with bling i cannot wait for warm weather to wear them they seem to run just a little small but i think they will stretch i have bought two more pair of grazie shoes in different styles i got all three pair at great prices,2.0,1.0,0,DT NNS VBP RB RB CC VBN IN NN FW MD RB VB IN JJ NN TO VB PRP PRP VBP TO VB RB DT JJ JJ CC FW VBP PRP MD VB FW VBP VBN CD JJR NN IN NN NNS IN JJ NNS FW VBD DT CD NN IN JJ NNS,52
2518,i bought this ring june two thousand and thirteen it has held up well it is still beautiful and i get compliments on it i bought it to replace my real set but since i have purchased this set i have not taken it off and i think i might like it more than my real set i shower wash dishes and have accidentally banged it a couple of times cleaning the house or doing laundry and it has not affected it whatsoever all i have to say is that the band over time becomes dingy looking at close inspection and it is very hard to clean the stones on the side of the engagement band have the same problem nobody else notices this except me because like i said previously people still compliment it,3.0,1.0,0,LS VBD DT NN NNP CD CD CC CD PRP VBZ VBN RP RB PRP VBZ RB JJ CC FW VB NNS IN PRP FW VBD PRP TO VB PRP$ JJ NN CC IN FW VB VBN DT NN FW VBP RB VBN PRP RP CC FW VBP FW MD VB PRP JJR IN PRP$ JJ NN FW NN NN NNS CC VBP RB VBN PRP DT NN IN NNS VBG DT NN CC VBG NN CC PRP VBZ RB VBN PRP RB DT FW VBP TO VB VBZ IN DT NN IN NN VBZ JJ VBG IN JJ NN CC PRP VBZ RB JJ TO VB DT NNS IN DT NN IN DT NN NN VBP DT JJ NN NN JJ NNS DT IN PRP IN IN FW VBD RB NNS RB VBP PRP,135
2519,i bought this as a gift the little girl i bought it for is four and she loves it she can even connect it to the computer by herself,1.0,0.0,0,LS VBD DT IN DT NN DT JJ NN FW VBD PRP IN VBZ CD CC PRP VBZ PRP PRP MD RB VB PRP TO DT NN IN PRP,29
2520,love lil joeys we bought twenty-eight of them in different colors had no leaking issues and the bottom was so cute,2.0,1.0,0,NN NN NN PRP VBD CD IN PRP IN JJ NNS VBD DT VBG NNS CC DT NN VBD RB JJ,21
2521,they looked beautiful,1.0,0.0,0,PRP VBD JJ,3
2522,this are my favorite sandals i get compliments on the all of the time the only issue i have is it takes awhile to put them on and take them off,2.0,1.0,0,DT VBP PRP$ JJ NNS FW VB NNS IN DT DT IN DT NN DT JJ NN FW VBP VBZ PRP VBZ RB TO VB PRP IN CC VB PRP RP,31
2523,i just got this speaker so i have not had it long enough to give it a five star rating i am very satisfied with the sound and ease of use i have this speaker in my kitchen and i will probably buy another one to use in one of my upstairs rooms,2.0,1.0,0,LS RB VBD DT NN RB FW VBP RB VBN PRP RB RB TO VB PRP DT CD NN NN FW VBP RB JJ IN DT NN CC NN IN NN FW VBP DT NN IN PRP$ NN CC FW MD RB VB DT CD TO VB IN CD IN PRP$ NN NNS,53
2524,great product at a great price ... thanks,1.0,0.0,0,JJ NN IN DT JJ NN : NNS,8
2525,our ten year old grandson wanted this wii game and he got hours of enjoyment from it on christmas day thumbs up,1.0,0.0,0,PRP$ CD NN JJ NN VBD DT NN NN CC PRP VBD NNS IN NN IN PRP IN NNS NN VBZ RP,22
2526,i got the white diaper sprayer and it said in the description it would come with a metal hose but it came with a very cheap white plastic hose which is not very flexible and therefore hard to use misleading description but i had to keep it since i need the diaper sprayer a few times daily,2.0,1.0,0,LS VBD DT JJ NN NN CC PRP VBD IN DT NN PRP MD VB IN DT NN NN CC PRP VBD IN DT RB JJ JJ NN NN WDT VBZ RB RB JJ CC RB JJ TO VB JJ NN CC FW VBD TO VB PRP IN FW VBP DT NN NN DT JJ NNS RB,57
2527,i had ordered this then i had to cancel as i had received one as a gift ... not the same brand so the rating is not for the item but for the quickness and smooth cancellation i will most definitely order from here in the future,2.0,1.0,0,LS VBD VBN DT RB FW VBD TO VB IN FW VBD VBN CD IN DT NN : RB DT JJ NN IN DT NN VBZ RB IN DT NN CC IN DT NN CC JJ NN FW MD RBS RB NN IN RB IN DT NN,47
2528,adorable snd nice and super soft blanket,2.0,1.0,0,JJ NN JJ CC JJ JJ NN,7
2529,our three month old daughter loves this swing it works like a charm to get her to sleep especially during the day.the music stops after 15-20 min while this is ok i wish it came with a remote control to restart the music if the baby starts to wake up.the plush material is polyester and the top part is not removable my daughter's skin is very sensitive so i have had to place a cotton receiving blanket on top of the cushion.wish there were additional rotating objects in different colors the swing comes with light pastel birds,3.0,1.0,0,PRP$ CD NN JJ NN VBZ DT NN PRP VBZ IN DT NN TO VB PRP TO VB RB IN DT JJ NN VBZ IN CD NN IN DT VBZ JJ FW NN PRP VBD IN DT JJ NN TO VB DT NN IN DT NN VBZ TO VB JJ JJ NN VBZ NN CC DT JJ NN VBZ RB JJ PRP$ NN POS NN VBZ RB JJ IN FW VBP VBN TO VB DT NN VBG NN IN NN IN DT JJ EX VBD JJ VBG NNS IN JJ NNS DT NN VBZ IN JJ JJ NNS,97
2530,this was a gift to my sister and she loves it very well made as expected and easy on the eyes,2.0,1.0,0,DT VBD DT NN TO PRP$ NN CC PRP VBZ PRP RB RB VBN IN VBN CC JJ IN DT NNS,21
2531,yes there was a packaging issue to start and it was disappointing after already having to wait for the six model to be available ... but they jumped on the issue and made it right mistakes happen how you respond is what makes the difference love the case cutouts and buttons are spot on looks and feels high quality i am stretching the card holder a little beyond recommendation three credit cards plus two id cards and its holding up well as long as it continues to hold the cards securely this case will stay on my six plus,2.0,1.0,1,RB EX VBD DT NN NN TO VB CC PRP VBD JJ IN RB VBG TO VB IN DT CD NN TO VB JJ : CC PRP VBD IN DT NN CC VBD PRP JJ NNS VB WRB PRP VBP VBZ WP VBZ DT NN VBP DT NN NNS CC NNS VBP NN IN NNS CC VBZ JJ NN FW VBP VBG DT NN NN DT JJ IN NN CD NN NNS CC CD NN NNS CC PRP$ VBG RP RB IN RB IN PRP VBZ TO VB DT NNS RB DT NN MD VB IN PRP$ CD CC,99
2532,these shoes are surprisingly comfortable and i got a lot of complements on them unfortunately the straps slipped out and had to be glued back in after two wearings luckily they still look fine but it was annoying to have to repair them so quickly,2.0,1.0,0,DT NNS VBP RB JJ CC FW VBD DT NN IN VBZ IN PRP RB DT NNS VBD RP CC VBD TO VB VBN RB IN IN CD NNS RB PRP RB VBP JJ CC PRP VBD VBG TO VB TO VB PRP RB RB,45
2533,this is a wonderful cd with wonderful music anika paris is a great singer this is a cd everyone can enjoy,1.0,0.0,2,DT VBZ DT JJ NN IN JJ NN NN NN VBZ DT JJ NN DT VBZ DT NN NN MD VB,21
2534,i had to get it unlocked i had ordered an unlocked phone other than that the phone works great,1.0,0.0,0,LS VBD TO VB PRP VBD FW VBD VBN DT VBN NN JJ IN IN DT NN VBZ JJ,19
2535,the ring dents easily the color of the metal is dull and the diamonds are very poor quality it continually turns on my finger hiding the diamonds being that the diamonds do not even cover one side of my finger i should of bought costume jewelry it would of been cheaper and prettier,2.0,1.0,0,DT NN NNS RB DT NN IN DT NN VBZ JJ CC DT NNS VBP RB JJ NN PRP RB VBZ IN PRP$ NN VBG DT NNS VBG IN DT NNS VBP RB RB VB CD NN IN PRP$ NN FW MD IN VBN NN NN PRP MD IN VBN JJR CC JJR,53
2536,best price work fine and fit perfectly did you know that button batteries have so few amp-hours that even a little analog battery tester will pull them down in like five seconds but they these at least recover very quickly,2.0,1.0,0,RB NN NN JJ CC JJ RB VBD PRP VBP IN NN NNS VBP RB JJ NNS WDT RB DT JJ NN NN NN MD VB PRP RP IN IN CD NNS CC PRP DT IN JJS VB RB RB,40
2537,my boyfriend love it,0.0,0.0,0,PRP$ NN VBP PRP,4
2538,my ten year old daughter got the magic kit from santa and she loves it but the card box was broken in only two days i contacted jim and he replaced it in two days it is amazing my daughter is very happy with the new box because it is one of her favorite magic and she can do it again some of the magic are difficult but my six year old daughter enjoy doing magic too,2.0,1.0,0,PRP$ CD NN JJ NN VBD DT JJ NN IN NN CC PRP VBZ PRP CC DT NN NN VBD VBN RP RB CD NNS FW VBN NN CC PRP VBD PRP IN CD NNS PRP VBZ JJ PRP$ NN VBZ RB JJ IN DT JJ NN IN PRP VBZ CD IN PRP$ JJ NN CC PRP MD VB PRP RB DT IN DT NN VBP JJ CC PRP$ CD NN JJ NN VB VBG JJ RB,77
2539,big hit with my son minecraft is all the rage now with the eleven year olds at my son's school,1.0,0.0,0,JJ NN IN PRP$ NN NN VBZ PDT DT NN RB IN DT NNS NN NNS IN PRP$ NN POS NN,20
2540,very cute print great matetial and i like the lenght of it i purchased two packages and very happy,2.0,1.0,0,RB JJ NN JJ JJ CC FW IN DT NN IN PRP FW VBD CD NNS CC RB JJ,19
2541,notice the location of hawaii and alaska purchased by children for a learning center not a good learning tool if it is not accurate nice colors,2.0,1.0,2,VB DT NN IN NN CC NN VBN IN NNS IN DT NN NN RB DT JJ NN NN IN PRP VBZ RB JJ JJ NNS,26
2542,this may end up being a touch warm for our climate not too hot or too cold but it is lightweight soft and absolutely delicious the cat has not left the bed since we put this comforter on watch the measurements the king size duvet cover was the perfect fit for our queen size down comforter,2.0,1.0,0,DT MD VB RP VBG DT NN JJ IN PRP$ NN RB RB JJ CC RB JJ CC PRP VBZ JJ JJ CC RB JJ DT NN VBZ RB VBN DT NN IN PRP VBD DT NN IN NN DT NNS DT NN NN NN NN VBD DT JJ NN IN PRP$ NN NN IN NN,56
2543,i end up buying 2nd license to file my return and the only reason i purcase the 2nd copy is that i already spent two weeks working on my return lic one before i last my drive i was lucky i made a backup of my return but in order to complete my return intuit reinstall on the new drive forced to buy 2nd license what will happen if you want to ammend you return years from now ... buy another copy .. no way i never used taxcut but my next purchase will be that and not turbotax,1.0,0.0,0,LS VB RP VBG JJ NN TO VB PRP$ NN CC DT JJ NN FW FW DT JJ NN VBZ IN FW RB VBN CD NNS VBG IN PRP$ NN JJ CD IN FW JJ PRP$ NN FW VBD JJ FW VBD DT NN IN PRP$ NN CC IN NN TO VB PRP$ NN NN NN IN DT JJ NN VBN TO VB JJ NN WDT MD VB IN PRP VBP TO VB PRP VB NNS IN RB : VB DT NN .,99
2544,i love my ring and the infinity meaning i ould get another one and recommend this seller to other ppl i did get it very fast too,1.0,0.0,0,FW VBP PRP$ NN CC DT NN NN FW FW VB DT CD CC VB DT NN TO JJ NN FW VBD VB PRP RB RB RB,27
2545,got it from goshot which is great awesome seller with super shipping and customer feedback the filter does not give me more than six stops on my nikon d90 with 18-105 vr kit lens before massive distortion of density .. cool tool .. it does give u six stops on the dial .. but not meant to be taken to the extreme nd400 which i wanted so i will be returning it and get a real nd400 .. mind u my aim is take 15s exposures at daylight in sunny san diego .. it might just work for u ..,2.0,1.0,6,VBD PRP IN NN WDT VBZ JJ JJ NN IN JJ NN CC NN NN DT NN VBZ RB VB PRP JJR IN CD NNS IN PRP$ NN NN IN CD NN NN NN IN JJ NN IN NN .,100
2546,i was very disappointed with this game the basic idea you play a detective working alongside lenny briscoe and then an ada working alongside the jack's latest assistant is sound but the gameplay is a complete anathema to the tv show in the tv show the detectives follow up blind alleys in their quest for the truth in the game if you follow a blind alley you must immediately load a saved game or you will run out of time or simply lose.in essence much of the early game comprises searching for physical evidence and questioning witnesses while trying to save time the fact that it takes fifteen minutes to bag a cigarette butt is extremely stupid since it means that to collect the right evidence and yet not run out of time you need to play the game over and over to figure out which evidence you need and then go back and psychically only pick up the right evidence needless to say key evidence is carefully obscured by a bad user interface e g a house full of drawers that do not open and one that does but needs to be opened using a key that is in the victim's wallet but itself hidden by the user interface interviewing suspects is even worse whether or not you should ask a given question is totally arbitrary and if you do not ask the right questions your game is over but you will have to figure that out by yourself e g one of the first puzzles in the game involves piecing together a torn up business card just having the pieces with the address phone number or name of the company is not enough what is more there is a witness nearby and the only question worth asking that witness is would you move your vehicle so you can find the last piece of that card.remember if you make a mistake you need to restore from backup so apparently the only good detective or ada is psychic and knows for example that the mineral water has a usable print on it but the cigarette lighter does not sadly you may be psychic but you cannot get lab reports by phone orfax or look up people's addresses in the telephone directory.even worse if for some reason an interview with a witness ends without letting you ask a crucial question you may not be allowed to re-interview that witness even if you uncover evidence contradicting one of their statements i would probably have equally nasty observations to make about the ada portion of the game but i refuse to play it further.finally some quibbles it is not a 3d game everything is pre-rendered so it is a 2d game with pre-rendered video of 3d figures instead of live actors presumably to save money i actually thought that the broadband online demo was considerable better than the game itself with a much less fiddly interface,3.0,1.0,11,LS VBD RB JJ IN DT NN DT JJ NN PRP VBP DT NN VBG IN NN NN CC RB DT NN VBG IN DT NN POS JJS NN VBZ JJ CC DT NN VBZ DT JJ NN TO DT NN NN IN DT NN VBP DT NNS VBP RP JJ NNS IN PRP$ NN IN DT NN IN DT NN IN PRP VBP DT JJ NN PRP MD RB VB DT VBN NN CC PRP MD VB IN IN NN CC RB JJ NN RB IN DT JJ NN VBZ VBG IN JJ NN CC VBG NNS IN VBG TO VB NN DT NN IN PRP VBZ CD NNS TO NN DT NN NN VBZ RB JJ IN PRP VBZ IN TO VB DT JJ NN CC RB RB VB IN IN NN PRP VBP TO VB DT NN IN CC IN TO VB RP WDT NN PRP VBP CC RB VB RB CC RB RB VB RP DT JJ NN NN TO VB JJ NN VBZ RB VBN IN DT JJ NN NN SYM NN DT NN JJ IN NNS WDT VBP RB JJ CC CD WDT VBZ CC VBZ TO VB VBN VBG DT NN WDT VBZ IN DT NN POS NN CC PRP VBN IN DT NN NN VBG NNS VBZ RB JJR IN CC RB PRP MD VB DT VBN NN VBZ RB JJ CC IN PRP VBP RB VB DT JJ NNS PRP$ NN VBZ IN CC PRP MD VB TO VB DT RP IN PRP SYM NN CD IN DT JJ NNS IN DT NN VBZ VBG RB DT VBN RP NN NN RB VBG DT NNS IN DT NN NN NN CC NN IN DT NN VBZ RB RB WP VBZ JJR EX VBZ DT NN JJ CC DT JJ NN JJ VBG IN NN VBZ MD PRP VB PRP$ NN IN PRP MD VB DT JJ NN IN DT NN IN PRP VBP DT NN PRP VBP TO VB IN NN RB RB DT RB JJ NN CC NN VBZ JJ CC VBZ IN NN IN DT NN NN VBZ DT JJ NN IN PRP CC DT NN JJR VBZ RB RB PRP MD VB JJ CC PRP MD RB VB NN NNS IN NN NN CC VB RP NNS POS NNS IN DT NN NN JJR IN IN DT NN DT NN IN DT NN VBZ IN VBG PRP VB DT JJ NN PRP MD RB VB VBN TO VB DT NN RB IN PRP VBP NN VBG CD IN PRP$ NNS FW MD RB VB RB JJ NNS TO VB IN DT NN NN IN DT NN CC FW VBP TO VB PRP RB DT NNS PRP VBZ RB DT NN NN NN VBZ JJ IN PRP VBZ DT JJ NN IN JJ NN IN JJ NNS RB IN JJ NNS RB TO VB NN FW RB VBN IN DT NN NN NN VBD JJ JJR IN DT NN PRP IN DT JJ JJR JJ NN,493
2547,super sound from such a small speaker i love bose products and this has certainly not disappointed i do not see how you can go wrong with this speaker,2.0,1.0,0,JJ NN IN JJ DT JJ NN FW NN NN NNS CC DT VBZ RB RB JJ FW VBP RB VB WRB PRP MD VB JJ IN DT NN,29
2548,shoes were sized correctly and appeared as shown they were just too rigid for me to wear out of the box i have arthritis in my big toes and it rubbed right against them i also felt as if these shoes would not hold up well to the standing i do all day as a teacher,2.0,1.0,0,NNS VBD VBN RB CC VBD IN VBN PRP VBD RB RB JJ IN PRP TO VB IN IN DT NN FW VBP NN IN PRP$ JJ NNS CC PRP VBD NN IN PRP FW RB VBD IN IN DT NNS MD RB VB RP RB TO DT NN FW VBP DT NN IN DT NN,56
2549,great productlooks and feels fantastic,2.0,1.0,0,JJ NNS CC VBZ JJ,5
2550,audio mic work well battery life has not faded overall good product,2.0,1.0,0,JJ JJ NN RB NN NN VBZ RB VBN RB JJ NN,12
2551,i ordered another kit that had the wrong sizes and wrote the wrong review for the wrong product my mistake these were amazing all the correct sizes fast shipping would def recommend to a friend,1.0,0.0,0,LS VBD DT NN WDT VBD DT JJ NNS CC VBD DT JJ NN IN DT JJ NN PRP$ NN DT VBD JJ PDT DT JJ NNS RB VBG MD VB VB TO DT NN,35
2552,i took it on vacation it is very light it is very strong it is very stable,2.0,1.0,0,LS VBD PRP IN NN PRP VBZ RB JJ PRP VBZ RB JJ PRP VBZ RB JJ,17
2553,this is so adorable and it has great graphics i cannot see why anyone would not want to buy it,1.0,0.0,0,DT VBZ RB JJ CC PRP VBZ JJ NNS FW MD RB VB WRB NN MD RB VB TO VB PRP,20
2554,i live abroad and had been needing this cable for quite some time.finally had it delivered and picked it up while in the states really is a pain to purchased such a simple item and then that it doesnt work of course the customer is the only one that suffers ...,0.0,0.0,0,LS VB RB CC VBD VBN VBG DT NN IN RB DT RB VBD PRP VBD CC VBD PRP RP IN IN DT NNS RB VBZ DT NN TO VBN PDT DT JJ NN CC RB IN PRP JJ NN IN NN DT NN VBZ DT RB CD WDT VBZ :,51
2555,if you like a bit bigger than medium size these are the kinds of earrings to get i really like the topaz at the top i think that gemstones like these go better to have them look a bit more special i really liked them be aware that these are a lot of gemstones and silver so they can be a bit heavy for some people's earlobes enjoy,3.0,1.0,0,IN PRP VBP DT RB JJR IN NN NN DT VBP DT NNS IN NNS TO VB FW RB IN DT NN IN DT JJ FW VBP IN NNS IN DT VB RBR TO VB PRP VB DT NN RBR JJ FW RB VBD PRP VB JJ IN DT VBP DT NN IN NNS CC NN IN PRP MD VB DT NN JJ IN DT NNS POS NNS VBP,68
2556,the product actually works fine with my iphone 4s there is a little bit of static but works well with my panasonic headset my main complaint is that it came with 1.35 postage due which i thought was pretty bad for a three dollar item,2.0,1.0,1,DT NN RB VBZ JJ IN PRP$ NN NNS EX VBZ DT JJ NN IN JJ CC VBZ RB IN PRP$ JJ NN PRP$ JJ NN VBZ IN PRP VBD IN CD NN JJ WDT FW NN VBD RB JJ IN DT CD NN NN,45
2557,gets four stars instead of five because the priority feature does not work i have directv receiver and a panasonic home theatre receiver blu-ray player hooked up to it with the directv receiver as the default however it always defaults to panasonic blu-ray player when the are both powered on so i have to manually switch it to the directv receiver it works fine other than that and for the price i cannot complain too much,3.0,1.0,0,VBZ CD NNS RB IN CD IN DT NN NN VBZ RB VB FW VBP NN NN CC DT JJ NN NN NN NN NN VBD RP TO PRP IN DT NN NN IN DT NN RB PRP RB NNS TO JJ JJ NN WRB DT VBP DT VBN IN RB FW VBP TO RB VB PRP TO DT NN NN PRP VBZ JJ JJ IN DT CC IN DT NN FW MD RB VB RB JJ,76
2558,the straps broke off after two weeks i picked it up with my tablet in it and it slammed on the floor although i love the look and the bag it could have broke my tablet which i spend over one thousand on i do not recommend for carrying much it is too small for standard papers or folders but perfect size for the ipad or netbook,2.0,1.0,0,DT NNS VBD RP IN CD NNS FW VBD PRP RP IN PRP$ NN IN PRP CC PRP VBD IN DT NN IN FW VBP DT NN CC DT NN PRP MD VB VBD PRP$ NN WDT FW VBP IN CD CD IN FW VBP RB VB IN VBG JJ PRP VBZ RB JJ IN JJ NNS CC NNS CC JJ NN IN DT NN CC NN,67
2559,the miniature infrared shutter release remote control rc five for canon eos rebel xsi 450d kiss digital x2 cameras works exactly like the canon rc five at a fraction of the cost,2.0,1.0,5,DT JJ JJ NN NN JJ NN NN CD IN NN NNS VBP NN CD NN JJ NN NNS VBZ RB IN DT NN NN CD IN DT NN IN DT NN,32
2560,my picky son loves these shoes very comfy he also has a wide foot and they fit him well,2.0,1.0,0,PRP$ JJ NN VBZ DT NNS RB JJ PRP RB VBZ DT JJ NN CC PRP VBP PRP RB,19
2561,its really good product i did not faced any issues while traveling with this.its a stylish product and my kids love it,2.0,1.0,0,PRP$ RB JJ NN FW VBD RB VBN DT NNS IN VBG IN NNS DT JJ NN CC PRP$ NNS VBP PRP,22
2562,great buy great lens used it at the race track sharp and fast i wish i had this years ago,2.0,1.0,0,JJ NN JJ NN VBD PRP IN DT NN NN JJ CC JJ FW NN FW VBD DT NNS IN,20
2563,actual size of the cross was a little bit bigger than expected but overall is a very pretty piece of jewelry,2.0,1.0,0,JJ NN IN DT NN VBD DT JJ NN JJR IN VBN CC JJ VBZ DT RB RB NN IN NN,21
2564,i have never seen sheets this thin for sale anywhere i was amazed that they had the nerve to sell them as made in the u s if your mattress is thicker than 6-7 inches the fitted corners will not be where they belong in the morning the fitted top sheet never makes it through a night remaining at the corners i finally had a girl friend shorten a couple sets of regular sheets and they fit perfect and will last for years,1.0,0.0,2,LS VBP RB VBN NNS DT JJ IN NN RB FW VBD VBN IN PRP VBD DT NN TO VB PRP IN VBN IN DT NN VBZ IN PRP$ NN VBZ JJR IN CD NNS DT JJ NNS MD RB VB WRB PRP VBP IN DT NN DT JJ JJ NN RB VBZ PRP IN DT NN VBG IN DT NNS FW RB VBD DT NN NN VB DT NN NNS IN JJ NNS CC PRP VBP JJ CC MD VB IN NNS,83
2565,good price,0.0,0.0,0,JJ NN,2
2566,i received the case but the case is cheap does not fit my phone and i never received the usb cord poor shipping package was crushed and to small for case it was just crammed into the package i am not happy i expected this to be what was described but and receive everything that is stated but nope received nothing but a case that dont even fit my phone poor poor poor,0.0,0.0,9,LS VBD DT NN CC DT NN VBZ JJ VBZ RB VB PRP$ NN CC FW RB VBD DT NN NN JJ NN NN VBD JJ CC TO JJ IN NN PRP VBD RB VBN IN DT NN FW VBP RB JJ FW VBN DT TO VB WP VBD VBN CC CC VB NN WDT VBZ VBN CC RB VBD NN CC DT NN WDT VBP RB VB PRP$ NN JJ JJ JJ,73
2567,by far my favorite app i use it daily to find new and interesting things on the web or things i would never see without stumble upon,2.0,1.0,0,IN RB PRP$ JJ NN FW VB PRP JJ TO VB JJ CC JJ NNS IN DT NN CC NNS FW MD RB VB IN NN IN,27
2568,great dress form perfect for my eight year old daughter who wants to start making her own dresses,1.0,0.0,0,JJ NN NN JJ IN PRP$ CD NN JJ NN WP VBZ TO VB VBG PRP$ JJ NNS,18
2569,my husband gave me these ear rings for christmas and i love them several people at work have commented on how pretty they are they came on time and are exactly as described,1.0,0.0,0,PRP$ NN VBD PRP DT NN NNS IN NNS CC FW VBP PRP JJ NNS IN NN VBP VBN IN WRB RB PRP VBP PRP VBD IN NN CC VBP RB IN VBN,33
2570,i am not sure what i would do without anytime it keeps my life at work and home on track it is easy to use and reminds me of every appointment i have i love the sticky notes and the way i can make notes about meetings appointments and my to do tasks all of the features are convenient and easy to use some other useful features are to do's notebook expense reports world clocks and timer the shortcut keys f2 f3 f4 and f9 are great for quickly adding or editing items you can automatically add birthdays and anniversaries to the calendar when you add people to your address book so you will not forget there is a password organizer that i use to keep track of all my internet passwords you can use the week view month view or year view for your calendar which are great for planning at both the office and home too many more features to mention i have been using anytime for fifteen years now,3.0,1.0,4,LS VBP RB JJ WP FW MD VB IN RB PRP VBZ PRP$ NN IN NN CC NN IN NN PRP VBZ JJ TO VB CC VBZ PRP IN DT NN FW VBP FW VBP DT JJ NNS CC DT NN FW MD VB NNS IN NNS NNS CC PRP$ TO VB NNS DT IN DT NNS VBP JJ CC JJ TO VB DT JJ JJ NNS VBP TO VB POS NN NN NNS NN NNS CC NN DT NN NNS VBP NN NN CC NN VBP JJ IN RB VBG CC NN NNS PRP MD RB VB NNS CC NNS TO DT NN WRB PRP VBP NNS TO PRP$ NN NN IN PRP MD RB VB EX VBZ DT NN NN WDT FW NN TO VB NN IN DT PRP$ NN NNS PRP MD VB DT NN NN NN NN CC NN NN IN PRP$ NN WDT VBP JJ IN VBG IN CC DT NN CC NN RB JJ JJR NNS TO VB FW VBP VBN VBG RB IN CD NNS RB,172
2571,i dont get why there are so many terrible reviews on this dresser perhaps the prior reviewers were putting it together wrong it took my husband about an hour or so to put this together its absolutely beautiful and is holding up well no scratches no dings and the drawers slide open and closed smoothly and have plenty of room this dresser is used every single day as well i am totally and completely happy with it,2.0,1.0,0,FW FW VB WRB EX VBP RB JJ JJ NNS IN DT NN RB DT JJ NNS VBD VBG PRP RB JJ PRP VBD PRP$ NN IN DT NN CC RB TO VB DT RB PRP$ RB JJ CC VBZ VBG RP RB DT NNS DT NNS CC DT NNS VBP JJ CC VBD RB CC VBP NN IN NN DT NN VBZ VBN DT JJ NN RB RB FW VBP RB CC RB JJ IN PRP,77
2572,i like games like this i wish it had more rules that i could understand,1.0,0.0,0,LS IN NNS IN DT FW NN PRP VBD RBR NNS WDT FW MD VB,15
2573,this is good and easily went up with some command hooks the edges are elastic and so it stretches out a lot once hung so keep that in mind,2.0,1.0,0,DT VBZ JJ CC RB VBD RP IN DT NN VBZ DT NNS VBP JJ CC IN PRP VBZ RP DT NN RB VBD RB VB IN IN NN,29
2574,great gift,0.0,0.0,0,JJ NN,2
2575,the skin was easy to put on and stayed on perfectly well would not recommend trying to take it off to fix it once it is put back on though since it stretches badly and will not fit perfect anymore if done but it is a perfect product and looks great put on too,2.0,1.0,0,DT NN VBD JJ TO VB RP CC VBD IN RB RB MD RB VB VBG TO VB PRP RP TO VB PRP IN PRP VBZ VBN RP IN IN IN PRP VBZ RB CC MD RB VB JJ RB IN VBN CC PRP VBZ DT JJ NN CC VBZ JJ VBN IN RB,54
2576,its absolutely necessary and extremely breathable we have used this in every place every weather when it is a bit humid or hot we will still cover our baby for her to sleep and then after she falls asleep we will cover her only half way so that she will not be too hot,2.0,1.0,0,PRP$ RB JJ CC RB JJ PRP VBP VBN DT IN DT NN DT NN WRB PRP VBZ DT NN JJ CC JJ PRP MD RB VB PRP$ NN IN PRP$ TO VB CC RB IN PRP VBZ RB PRP MD VB PRP$ JJ NN NN IN IN PRP MD RB VB RB JJ,54
2577,looks good,0.0,0.0,0,VBZ JJ,2
2578,i love them,0.0,0.0,0,LS VBP PRP,3
2579,luv these they are great well made would highly recommend,1.0,0.0,0,NN DT PRP VBP JJ RB VBN MD RB VB,10
2580,good value and lovely candlesticks needed inexpensive candlesticks and these are the right price and good to look at too,2.0,1.0,0,JJ NN CC JJ NNS VBN JJ NNS CC DT VBP DT JJ NN CC JJ TO VB IN RB,20
2581,very slow or it is my kindle when i get the answer correct why waste time telling me what the right answer is again thanks for nothing the free coins for watching a sales video i am glad i did not spend money on this app,0.0,0.0,0,RB JJ CC PRP VBZ PRP$ NN WRB FW VB DT NN JJ WRB NN NN VBG PRP WP DT JJ NN VBZ RB NNS IN NN DT JJ NNS IN VBG DT NNS NN FW VBP JJ FW VBD RB VB NN IN DT NN,46
2582,i liked the he guality and the aliens i loved wish it would pick up where it left off instead of starting over each time but liked it overall,1.0,0.0,0,LS VBD DT PRP NN CC DT NNS FW VBD NN PRP MD VB RP WRB PRP VBD RP RB IN VBG IN DT NN CC VBD PRP JJ,29
2583,i love teva sandals and have been wearing them for years i still wear some i purchased four or five years ago they do not wear out i bought these zirra sandals a half size smaller after reading other reviews and they fit perfectly i love the new look of the thinner strap you do not have to break these shoes in either they are comfortable right from the start,3.0,1.0,0,LS NN NN NNS CC VBP VBN VBG PRP IN NNS FW RB VB DT FW VBN CD CC CD NNS IN PRP VBP RB VB RP FW VBD DT NN NNS DT NN NN JJR IN VBG JJ NNS CC PRP VBP RB FW VBP DT JJ NN IN DT JJR NN PRP VBP RB VB TO VB DT NNS IN CC PRP VBP JJ NN IN DT NN,70
